1.8.7	ARGF
2.1.0	Range
2.1.0	RangeError
2.1.0	Rational
2.1.0	Regexp
2.1.0	RegexpError
2.1.0	RubyVM
2.1.0	RubyVM::InstructionSequence
2.1.0	RuntimeError
2.1.0	ScriptError
2.1.0	SecurityError
2.1.0	Signal
2.1.0	SignalException
2.1.0	StandardError
2.1.0	StopIteration
2.1.0	String
2.1.0	Struct
2.1.0	Struct::Tms
2.1.0	Symbol
2.1.0	SyntaxError
2.1.0	SystemCallError
2.1.0	SystemExit
2.1.0	SystemStackError
2.1.0	Thread
2.1.0	Thread::Backtrace::Location
2.1.0	ThreadError
2.1.0	ThreadGroup
2.1.0	Time
2.1.0	TracePoint
2.1.0	TrueClass
2.1.0	TypeError
2.1.0	UnboundMethod
2.1.0	ZeroDivisionError
2.1.0	fatal
2.1.0	main
2.2.0	ARGF
2.2.0	ARGF.class
2.2.0	ArgumentError
2.2.0	Array
2.2.0	BasicObject
2.2.0	Bignum
2.2.0	Binding
2.2.0	Class
2.2.0	Comparable
2.2.0	Complex
2.2.0	Data
2.2.0	Dir
2.2.0	ENV
2.2.0	EOFError
2.2.0	Encoding
2.2.0	Encoding::CompatibilityError
2.2.0	Encoding::Converter
2.2.0	Encoding::ConverterNotFoundError
2.2.0	Encoding::InvalidByteSequenceError
2.2.0	Encoding::UndefinedConversionError
2.2.0	EncodingError
2.2.0	Enumerable
2.2.0	Enumerator
2.2.0	Enumerator::Lazy
2.2.0	Errno
2.2.0	Errno::E2BIG
2.2.0	Errno::EACCES
2.2.0	Errno::EADDRINUSE
2.2.0	Errno::EADDRNOTAVAIL
2.2.0	Errno::EADV
2.2.0	Errno::EAFNOSUPPORT
2.2.0	Errno::EAGAIN
2.2.0	Errno::EALREADY
2.2.0	Errno::EAUTH
2.2.0	Errno::EBADE
2.2.0	Errno::EBADF
2.2.0	Errno::EBADFD
2.2.0	Errno::EBADMSG
2.2.0	Errno::EBADR
2.2.0	Errno::EBADRPC
2.2.0	Errno::EBADRQC
2.2.0	Errno::EBADSLT
2.2.0	Errno::EBFONT
2.2.0	Errno::EBUSY
2.2.0	Errno::ECANCELED
2.2.0	Errno::ECAPMODE
2.2.0	Errno::ECHILD
2.2.0	Errno::ECHRNG
2.2.0	Errno::ECOMM
2.2.0	Errno::ECONNABORTED
2.2.0	Errno::ECONNREFUSED
2.2.0	Errno::ECONNRESET
2.2.0	Errno::EDEADLK
2.2.0	Errno::EDEADLOCK
2.2.0	Errno::EDESTADDRREQ
2.2.0	Errno::EDOM
2.2.0	Errno::EDOOFUS
2.2.0	Errno::EDOTDOT
2.2.0	Errno::EDQUOT
2.2.0	Errno::EEXIST
2.2.0	Errno::EFAULT
2.2.0	Errno::EFBIG
2.2.0	Errno::EFTYPE
2.2.0	Errno::EHOSTDOWN
2.2.0	Errno::EHOSTUNREACH
2.2.0	Errno::EHWPOISON
2.2.0	Errno::EIDRM
2.2.0	Errno::EILSEQ
2.2.0	Errno::EINPROGRESS
2.2.0	Errno::EINTR
2.2.0	Errno::EINVAL
2.2.0	Errno::EIO
2.2.0	Errno::EIPSEC
2.2.0	Errno::EISCONN
2.2.0	Errno::EISDIR
2.2.0	Errno::EISNAM
2.2.0	Errno::EKEYEXPIRED
2.2.0	Errno::EKEYREJECTED
2.2.0	Errno::EKEYREVOKED
2.2.0	Errno::EL2HLT
2.2.0	Errno::EL2NSYNC
2.2.0	Errno::EL3HLT
2.2.0	Errno::EL3RST
2.2.0	Errno::ELIBACC
2.2.0	Errno::ELIBBAD
2.2.0	Errno::ELIBEXEC
2.2.0	Errno::ELIBMAX
2.2.0	Errno::ELIBSCN
2.2.0	Errno::ELNRNG
2.2.0	Errno::ELOOP
2.2.0	Errno::EMEDIUMTYPE
2.2.0	Errno::EMFILE
2.2.0	Errno::EMLINK
2.2.0	Errno::EMSGSIZE
2.2.0	Errno::EMULTIHOP
2.2.0	Errno::ENAMETOOLONG
2.2.0	Errno::ENAVAIL
2.2.0	Errno::ENEEDAUTH
2.2.0	Errno::ENETDOWN
2.2.0	Errno::ENETRESET
2.2.0	Errno::ENETUNREACH
2.2.0	Errno::ENFILE
2.2.0	Errno::ENOANO
2.2.0	Errno::ENOATTR
2.2.0	Errno::ENOBUFS
2.2.0	Errno::ENOCSI
2.2.0	Errno::ENODATA
2.2.0	Errno::ENODEV
2.2.0	Errno::ENOENT
2.2.0	Errno::ENOEXEC
2.2.0	Errno::ENOKEY
2.2.0	Errno::ENOLCK
2.2.0	Errno::ENOLINK
2.2.0	Errno::ENOMEDIUM
2.2.0	Errno::ENOMEM
2.2.0	Errno::ENOMSG
2.2.0	Errno::ENONET
2.2.0	Errno::ENOPKG
2.2.0	Errno::ENOPROTOOPT
2.2.0	Errno::ENOSPC
2.2.0	Errno::ENOSR
2.2.0	Errno::ENOSTR
2.2.0	Errno::ENOSYS
2.2.0	Errno::ENOTBLK
2.2.0	Errno::ENOTCAPABLE
2.2.0	Errno::ENOTCONN
2.2.0	Errno::ENOTDIR
2.2.0	Errno::ENOTEMPTY
2.2.0	Errno::ENOTNAM
2.2.0	Errno::ENOTRECOVERABLE
2.2.0	Errno::ENOTSOCK
2.2.0	Errno::ENOTSUP
2.2.0	Errno::ENOTTY
2.2.0	Errno::ENOTUNIQ
2.2.0	Errno::ENXIO
2.2.0	Errno::EOPNOTSUPP
2.2.0	Errno::EOVERFLOW
2.2.0	Errno::EOWNERDEAD
2.2.0	Errno::EPERM
2.2.0	Errno::EPFNOSUPPORT
2.2.0	Errno::EPIPE
2.2.0	Errno::EPROCLIM
2.2.0	Errno::EPROCUNAVAIL
2.2.0	Errno::EPROGMISMATCH
2.2.0	Errno::EPROGUNAVAIL
2.2.0	Errno::EPROTO
2.2.0	Errno::EPROTONOSUPPORT
2.2.0	Errno::EPROTOTYPE
2.2.0	Errno::ERANGE
2.2.0	Errno::EREMCHG
2.2.0	Errno::EREMOTE
2.2.0	Errno::EREMOTEIO
2.2.0	Errno::ERESTART
2.2.0	Errno::ERFKILL
2.2.0	Errno::EROFS
2.2.0	Errno::ERPCMISMATCH
2.2.0	Errno::ESHUTDOWN
2.2.0	Errno::ESOCKTNOSUPPORT
2.2.0	Errno::ESPIPE
2.2.0	Errno::ESRCH
2.2.0	Errno::ESRMNT
2.2.0	Errno::ESTALE
2.2.0	Errno::ESTRPIPE
2.2.0	Errno::ETIME
2.2.0	Errno::ETIMEDOUT
2.2.0	Errno::ETOOMANYREFS
2.2.0	Errno::ETXTBSY
2.2.0	Errno::EUCLEAN
2.2.0	Errno::EUNATCH
2.2.0	Errno::EUSERS
2.2.0	Errno::EWOULDBLOCK
2.2.0	Errno::EXDEV
2.2.0	Errno::EXFULL
2.2.0	Errno::EXXX
2.2.0	Errno::NOERROR
2.2.0	Exception
2.2.0	FalseClass
2.2.0	Fiber
2.2.0	FiberError
2.2.0	File
2.2.0	File::Constants
2.2.0	File::Stat
2.2.0	FileTest
2.2.0	Fixnum
2.2.0	Float
2.2.0	FloatDomainError
2.2.0	GC
2.2.0	GC::Profiler
2.2.0	Hash
2.2.0	IO
2.2.0	IO::WaitReadable
2.2.0	IO::WaitWritable
2.2.0	IOError
2.2.0	IndexError
2.2.0	Integer
2.2.0	Interrupt
2.2.0	Kernel
2.2.0	KeyError
2.2.0	LoadError
2.2.0	LocalJumpError
2.2.0	Marshal
2.2.0	MatchData
2.2.0	Math
2.2.0	Math::DomainError
2.2.0	Method
2.2.0	Module
2.2.0	Mutex
2.2.0	NameError
2.2.0	NilClass
2.2.0	NoMemoryError
2.2.0	NoMethodError
2.2.0	NotImplementedError
2.2.0	Numeric
2.2.0	Object
2.2.0	ObjectSpace
2.2.0	ObjectSpace::WeakMap
2.2.0	Proc
2.2.0	Process
2.2.0	Process::GID
2.2.0	Process::Status
2.2.0	Process::Sys
2.2.0	Process::UID
2.2.0	Random
2.2.0	Range
2.2.0	RangeError
2.2.0	Rational
2.2.0	Regexp
2.2.0	RegexpError
2.2.0	RubyVM
2.2.0	RubyVM::InstructionSequence
2.2.0	RuntimeError
2.2.0	ScriptError
2.2.0	SecurityError
2.2.0	Signal
2.2.0	SignalException
2.2.0	StandardError
2.2.0	StopIteration
2.2.0	String
2.2.0	Struct
2.2.0	Struct::Tms
2.2.0	Symbol
2.2.0	SyntaxError
2.2.0	SystemCallError
2.2.0	SystemExit
2.2.0	SystemStackError
2.2.0	Thread
2.2.0	Thread::Backtrace::Location
2.2.0	ThreadError
2.2.0	ThreadGroup
2.2.0	Time
2.2.0	TracePoint
2.2.0	TrueClass
2.2.0	TypeError
2.2.0	UnboundMethod
2.2.0	UncaughtThrowError
2.2.0	ZeroDivisionError
2.2.0	fatal
2.2.0	main
2.3.0	ARGF
2.3.0	ARGF.class
2.3.0	ArgumentError
2.3.0	Array
2.3.0	BasicObject
2.3.0	Bignum
2.3.0	Binding
2.3.0	Class
2.3.0	ClosedQueueError
2.3.0	Comparable
2.3.0	Complex
2.3.0	ConditionVariable
2.3.0	Data
2.3.0	Dir
2.3.0	ENV
2.3.0	EOFError
2.3.0	Encoding
2.3.0	Encoding::CompatibilityError
2.3.0	Encoding::Converter
2.3.0	Encoding::ConverterNotFoundError
2.3.0	Encoding::InvalidByteSequenceError
2.3.0	Encoding::UndefinedConversionError
2.3.0	EncodingError
2.3.0	Enumerable
2.3.0	Enumerator
2.3.0	Enumerator::Lazy
2.3.0	Errno
2.3.0	Errno::E2BIG
2.3.0	Errno::EACCES
2.3.0	Errno::EADDRINUSE
2.3.0	Errno::EADDRNOTAVAIL
2.3.0	Errno::EADV
2.3.0	Errno::EAFNOSUPPORT
2.3.0	Errno::EAGAIN
2.3.0	Errno::EALREADY
2.3.0	Errno::EAUTH
2.3.0	Errno::EBADE
2.3.0	Errno::EBADF
2.3.0	Errno::EBADFD
2.3.0	Errno::EBADMSG
2.3.0	Errno::EBADR
2.3.0	Errno::EBADRPC
2.3.0	Errno::EBADRQC
2.3.0	Errno::EBADSLT
2.3.0	Errno::EBFONT
2.3.0	Errno::EBUSY
2.3.0	Errno::ECANCELED
2.3.0	Errno::ECAPMODE
2.3.0	Errno::ECHILD
2.3.0	Errno::ECHRNG
2.3.0	Errno::ECOMM
2.3.0	Errno::ECONNABORTED
2.3.0	Errno::ECONNREFUSED
2.3.0	Errno::ECONNRESET
2.3.0	Errno::EDEADLK
2.3.0	Errno::EDEADLOCK
2.3.0	Errno::EDESTADDRREQ
2.3.0	Errno::EDOM
2.3.0	Errno::EDOOFUS
2.3.0	Errno::EDOTDOT
2.3.0	Errno::EDQUOT
2.3.0	Errno::EEXIST
2.3.0	Errno::EFAULT
2.3.0	Errno::EFBIG
2.3.0	Errno::EFTYPE
2.3.0	Errno::EHOSTDOWN
2.3.0	Errno::EHOSTUNREACH
2.3.0	Errno::EHWPOISON
2.3.0	Errno::EIDRM
2.3.0	Errno::EILSEQ
2.3.0	Errno::EINPROGRESS
2.3.0	Errno::EINTR
2.3.0	Errno::EINVAL
2.3.0	Errno::EIO
2.3.0	Errno::EIPSEC
2.3.0	Errno::EISCONN
2.3.0	Errno::EISDIR
2.3.0	Errno::EISNAM
2.3.0	Errno::EKEYEXPIRED
2.3.0	Errno::EKEYREJECTED
2.3.0	Errno::EKEYREVOKED
2.3.0	Errno::EL2HLT
2.3.0	Errno::EL2NSYNC
2.3.0	Errno::EL3HLT
2.3.0	Errno::EL3RST
2.3.0	Errno::ELIBACC
2.3.0	Errno::ELIBBAD
2.3.0	Errno::ELIBEXEC
2.3.0	Errno::ELIBMAX
2.3.0	Errno::ELIBSCN
2.3.0	Errno::ELNRNG
2.3.0	Errno::ELOOP
2.3.0	Errno::EMEDIUMTYPE
2.3.0	Errno::EMFILE
2.3.0	Errno::EMLINK
2.3.0	Errno::EMSGSIZE
2.3.0	Errno::EMULTIHOP
2.3.0	Errno::ENAMETOOLONG
2.3.0	Errno::ENAVAIL
2.3.0	Errno::ENEEDAUTH
2.3.0	Errno::ENETDOWN
2.3.0	Errno::ENETRESET
2.3.0	Errno::ENETUNREACH
2.3.0	Errno::ENFILE
2.3.0	Errno::ENOANO
2.3.0	Errno::ENOATTR
2.3.0	Errno::ENOBUFS
2.3.0	Errno::ENOCSI
2.3.0	Errno::ENODATA
2.3.0	Errno::ENODEV
2.3.0	Errno::ENOENT
2.3.0	Errno::ENOEXEC
2.3.0	Errno::ENOKEY
2.3.0	Errno::ENOLCK
2.3.0	Errno::ENOLINK
2.3.0	Errno::ENOMEDIUM
2.3.0	Errno::ENOMEM
2.3.0	Errno::ENOMSG
2.3.0	Errno::ENONET
2.3.0	Errno::ENOPKG
2.3.0	Errno::ENOPROTOOPT
2.3.0	Errno::ENOSPC
2.3.0	Errno::ENOSR
2.3.0	Errno::ENOSTR
2.3.0	Errno::ENOSYS
2.3.0	Errno::ENOTBLK
2.3.0	Errno::ENOTCAPABLE
2.3.0	Errno::ENOTCONN
2.3.0	Errno::ENOTDIR
2.3.0	Errno::ENOTEMPTY
2.3.0	Errno::ENOTNAM
2.3.0	Errno::ENOTRECOVERABLE
2.3.0	Errno::ENOTSOCK
2.3.0	Errno::ENOTSUP
2.3.0	Errno::ENOTTY
2.3.0	Errno::ENOTUNIQ
2.3.0	Errno::ENXIO
2.3.0	Errno::EOPNOTSUPP
2.3.0	Errno::EOVERFLOW
2.3.0	Errno::EOWNERDEAD
2.3.0	Errno::EPERM
2.3.0	Errno::EPFNOSUPPORT
2.3.0	Errno::EPIPE
2.3.0	Errno::EPROCLIM
2.3.0	Errno::EPROCUNAVAIL
2.3.0	Errno::EPROGMISMATCH
2.3.0	Errno::EPROGUNAVAIL
2.3.0	Errno::EPROTO
2.3.0	Errno::EPROTONOSUPPORT
2.3.0	Errno::EPROTOTYPE
2.3.0	Errno::ERANGE
2.3.0	Errno::EREMCHG
2.3.0	Errno::EREMOTE
2.3.0	Errno::EREMOTEIO
2.3.0	Errno::ERESTART
2.3.0	Errno::ERFKILL
2.3.0	Errno::EROFS
2.3.0	Errno::ERPCMISMATCH
2.3.0	Errno::ESHUTDOWN
2.3.0	Errno::ESOCKTNOSUPPORT
2.3.0	Errno::ESPIPE
2.3.0	Errno::ESRCH
2.3.0	Errno::ESRMNT
2.3.0	Errno::ESTALE
2.3.0	Errno::ESTRPIPE
2.3.0	Errno::ETIME
2.3.0	Errno::ETIMEDOUT
2.3.0	Errno::ETOOMANYREFS
2.3.0	Errno::ETXTBSY
2.3.0	Errno::EUCLEAN
2.3.0	Errno::EUNATCH
2.3.0	Errno::EUSERS
2.3.0	Errno::EWOULDBLOCK
2.3.0	Errno::EXDEV
2.3.0	Errno::EXFULL
2.3.0	Errno::EXXX
2.3.0	Errno::NOERROR
2.3.0	Exception
2.3.0	FalseClass
2.3.0	Fiber
2.3.0	FiberError
2.3.0	File
2.3.0	File::Constants
2.3.0	File::Stat
2.3.0	FileTest
2.3.0	Fixnum
2.3.0	Float
2.3.0	FloatDomainError
2.3.0	GC
2.3.0	GC::Profiler
2.3.0	Hash
2.3.0	IO
2.3.0	IO::WaitReadable
2.3.0	IO::WaitWritable
2.3.0	IOError
2.3.0	IndexError
2.3.0	Integer
2.3.0	Interrupt
2.3.0	Kernel
2.3.0	KeyError
2.3.0	LoadError
2.3.0	LocalJumpError
2.3.0	Marshal
2.3.0	MatchData
2.3.0	Math
2.3.0	Math::DomainError
2.3.0	Method
2.3.0	Module
2.3.0	Mutex
2.3.0	NameError
2.3.0	NilClass
2.3.0	NoMemoryError
2.3.0	NoMethodError
2.3.0	NotImplementedError
2.3.0	Numeric
2.3.0	Object
2.3.0	ObjectSpace
2.3.0	ObjectSpace::WeakMap
2.3.0	Proc
2.3.0	Process
2.3.0	Process::GID
2.3.0	Process::Status
2.3.0	Process::Sys
2.3.0	Process::UID
2.3.0	Queue
2.3.0	Random
2.3.0	Range
2.3.0	RangeError
2.3.0	Rational
2.3.0	Regexp
2.3.0	RegexpError
2.3.0	RubyVM
2.3.0	RubyVM::InstructionSequence
2.3.0	RuntimeError
2.3.0	ScriptError
2.3.0	SecurityError
2.3.0	Signal
2.3.0	SignalException
2.3.0	SizedQueue
2.3.0	StandardError
2.3.0	StopIteration
2.3.0	String
2.3.0	Struct
2.3.0	Struct::Tms
2.3.0	Symbol
2.3.0	SyntaxError
2.3.0	SystemCallError
2.3.0	SystemExit
2.3.0	SystemStackError
2.3.0	Thread
2.3.0	Thread::Backtrace::Location
2.3.0	Thread::ConditionVariable
2.3.0	Thread::Mutex
2.3.0	Thread::Queue
2.3.0	Thread::SizedQueue
2.3.0	ThreadError
2.3.0	ThreadGroup
2.3.0	Time
2.3.0	TracePoint
2.3.0	TrueClass
2.3.0	TypeError
2.3.0	UnboundMethod
2.3.0	UncaughtThrowError
2.3.0	ZeroDivisionError
2.3.0	fatal
2.3.0	main
2.4.0	ARGF
2.4.0	ARGF.class
2.4.0	ArgumentError
2.4.0	Array
2.4.0	BasicObject
2.4.0	Bignum
2.4.0	Binding
2.4.0	Class
2.4.0	ClosedQueueError
2.4.0	Comparable
2.4.0	Complex
2.4.0	ConditionVariable
2.4.0	Data
2.4.0	Dir
2.4.0	ENV
2.4.0	EOFError
2.4.0	Encoding
2.4.0	Encoding::CompatibilityError
2.4.0	Encoding::Converter
2.4.0	Encoding::ConverterNotFoundError
2.4.0	Encoding::InvalidByteSequenceError
2.4.0	Encoding::UndefinedConversionError
2.4.0	EncodingError
2.4.0	Enumerable
2.4.0	Enumerator
2.4.0	Enumerator::Lazy
2.4.0	Errno
2.4.0	Errno::E2BIG
2.4.0	Errno::EACCES
2.4.0	Errno::EADDRINUSE
2.4.0	Errno::EADDRNOTAVAIL
2.4.0	Errno::EADV
2.4.0	Errno::EAFNOSUPPORT
2.4.0	Errno::EAGAIN
2.4.0	Errno::EALREADY
2.4.0	Errno::EAUTH
2.4.0	Errno::EBADE
2.4.0	Errno::EBADF
2.4.0	Errno::EBADFD
2.4.0	Errno::EBADMSG
2.4.0	Errno::EBADR
2.4.0	Errno::EBADRPC
2.4.0	Errno::EBADRQC
2.4.0	Errno::EBADSLT
2.4.0	Errno::EBFONT
2.4.0	Errno::EBUSY
2.4.0	Errno::ECANCELED
2.4.0	Errno::ECAPMODE
2.4.0	Errno::ECHILD
2.4.0	Errno::ECHRNG
2.4.0	Errno::ECOMM
2.4.0	Errno::ECONNABORTED
2.4.0	Errno::ECONNREFUSED
2.4.0	Errno::ECONNRESET
2.4.0	Errno::EDEADLK
2.4.0	Errno::EDEADLOCK
2.4.0	Errno::EDESTADDRREQ
2.4.0	Errno::EDOM
2.4.0	Errno::EDOOFUS
2.4.0	Errno::EDOTDOT
2.4.0	Errno::EDQUOT
2.4.0	Errno::EEXIST
2.4.0	Errno::EFAULT
2.4.0	Errno::EFBIG
2.4.0	Errno::EFTYPE
2.4.0	Errno::EHOSTDOWN
2.4.0	Errno::EHOSTUNREACH
2.4.0	Errno::EHWPOISON
2.4.0	Errno::EIDRM
2.4.0	Errno::EILSEQ
2.4.0	Errno::EINPROGRESS
2.4.0	Errno::EINTR
2.4.0	Errno::EINVAL
2.4.0	Errno::EIO
2.4.0	Errno::EIPSEC
2.4.0	Errno::EISCONN
2.4.0	Errno::EISDIR
2.4.0	Errno::EISNAM
2.4.0	Errno::EKEYEXPIRED
2.4.0	Errno::EKEYREJECTED
2.4.0	Errno::EKEYREVOKED
2.4.0	Errno::EL2HLT
2.4.0	Errno::EL2NSYNC
2.4.0	Errno::EL3HLT
2.4.0	Errno::EL3RST
2.4.0	Errno::ELIBACC
2.4.0	Errno::ELIBBAD
2.4.0	Errno::ELIBEXEC
2.4.0	Errno::ELIBMAX
2.4.0	Errno::ELIBSCN
2.4.0	Errno::ELNRNG
2.4.0	Errno::ELOOP
2.4.0	Errno::EMEDIUMTYPE
2.4.0	Errno::EMFILE
2.4.0	Errno::EMLINK
2.4.0	Errno::EMSGSIZE
2.4.0	Errno::EMULTIHOP
2.4.0	Errno::ENAMETOOLONG
2.4.0	Errno::ENAVAIL
2.4.0	Errno::ENEEDAUTH
2.4.0	Errno::ENETDOWN
2.4.0	Errno::ENETRESET
2.4.0	Errno::ENETUNREACH
2.4.0	Errno::ENFILE
2.4.0	Errno::ENOANO
2.4.0	Errno::ENOATTR
2.4.0	Errno::ENOBUFS
2.4.0	Errno::ENOCSI
2.4.0	Errno::ENODATA
2.4.0	Errno::ENODEV
2.4.0	Errno::ENOENT
2.4.0	Errno::ENOEXEC
2.4.0	Errno::ENOKEY
2.4.0	Errno::ENOLCK
2.4.0	Errno::ENOLINK
2.4.0	Errno::ENOMEDIUM
2.4.0	Errno::ENOMEM
2.4.0	Errno::ENOMSG
2.4.0	Errno::ENONET
2.4.0	Errno::ENOPKG
2.4.0	Errno::ENOPROTOOPT
2.4.0	Errno::ENOSPC
2.4.0	Errno::ENOSR
2.4.0	Errno::ENOSTR
2.4.0	Errno::ENOSYS
2.4.0	Errno::ENOTBLK
2.4.0	Errno::ENOTCAPABLE
2.4.0	Errno::ENOTCONN
2.4.0	Errno::ENOTDIR
2.4.0	Errno::ENOTEMPTY
2.4.0	Errno::ENOTNAM
2.4.0	Errno::ENOTRECOVERABLE
2.4.0	Errno::ENOTSOCK
2.4.0	Errno::ENOTSUP
2.4.0	Errno::ENOTTY
2.4.0	Errno::ENOTUNIQ
2.4.0	Errno::ENXIO
2.4.0	Errno::EOPNOTSUPP
2.4.0	Errno::EOVERFLOW
2.4.0	Errno::EOWNERDEAD
2.4.0	Errno::EPERM
2.4.0	Errno::EPFNOSUPPORT
2.4.0	Errno::EPIPE
2.4.0	Errno::EPROCLIM
2.4.0	Errno::EPROCUNAVAIL
2.4.0	Errno::EPROGMISMATCH
2.4.0	Errno::EPROGUNAVAIL
2.4.0	Errno::EPROTO
2.4.0	Errno::EPROTONOSUPPORT
2.4.0	Errno::EPROTOTYPE
2.4.0	Errno::ERANGE
2.4.0	Errno::EREMCHG
2.4.0	Errno::EREMOTE
2.4.0	Errno::EREMOTEIO
2.4.0	Errno::ERESTART
2.4.0	Errno::ERFKILL
2.4.0	Errno::EROFS
2.4.0	Errno::ERPCMISMATCH
2.4.0	Errno::ESHUTDOWN
2.4.0	Errno::ESOCKTNOSUPPORT
2.4.0	Errno::ESPIPE
2.4.0	Errno::ESRCH
2.4.0	Errno::ESRMNT
2.4.0	Errno::ESTALE
2.4.0	Errno::ESTRPIPE
2.4.0	Errno::ETIME
2.4.0	Errno::ETIMEDOUT
2.4.0	Errno::ETOOMANYREFS
2.4.0	Errno::ETXTBSY
2.4.0	Errno::EUCLEAN
2.4.0	Errno::EUNATCH
2.4.0	Errno::EUSERS
2.4.0	Errno::EWOULDBLOCK
2.4.0	Errno::EXDEV
2.4.0	Errno::EXFULL
2.4.0	Errno::EXXX
2.4.0	Errno::NOERROR
2.4.0	Exception
2.4.0	FalseClass
2.4.0	Fiber
2.4.0	FiberError
2.4.0	File
2.4.0	File::Constants
2.4.0	File::Stat
2.4.0	FileTest
2.4.0	Fixnum
2.4.0	Float
2.4.0	FloatDomainError
2.4.0	GC
2.4.0	GC::Profiler
2.4.0	Hash
2.4.0	IO
2.4.0	IO::WaitReadable
2.4.0	IO::WaitWritable
2.4.0	IOError
2.4.0	IndexError
2.4.0	Integer
2.4.0	Interrupt
2.4.0	Kernel
2.4.0	KeyError
2.4.0	LoadError
2.4.0	LocalJumpError
2.4.0	Marshal
2.4.0	MatchData
2.4.0	Math
2.4.0	Math::DomainError
2.4.0	Method
2.4.0	Module
2.4.0	Mutex
2.4.0	NameError
2.4.0	NilClass
2.4.0	NoMemoryError
2.4.0	NoMethodError
2.4.0	NotImplementedError
2.4.0	Numeric
2.4.0	Object
2.4.0	ObjectSpace
2.4.0	ObjectSpace::WeakMap
2.4.0	Proc
2.4.0	Process
2.4.0	Process::GID
2.4.0	Process::Status
2.4.0	Process::Sys
2.4.0	Process::UID
2.4.0	Queue
2.4.0	Random
2.4.0	Range
2.4.0	RangeError
2.4.0	Rational
2.4.0	Regexp
2.4.0	RegexpError
2.4.0	RubyVM
2.4.0	RubyVM::InstructionSequence
2.4.0	RuntimeError
2.4.0	ScriptError
2.4.0	SecurityError
2.4.0	Signal
2.4.0	SignalException
2.4.0	SizedQueue
2.4.0	StandardError
2.4.0	StopIteration
2.4.0	String
2.4.0	Struct
2.4.0	Struct::Tms
2.4.0	Symbol
2.4.0	SyntaxError
2.4.0	SystemCallError
2.4.0	SystemExit
2.4.0	SystemStackError
2.4.0	Thread
2.4.0	Thread::Backtrace::Location
2.4.0	Thread::ConditionVariable
2.4.0	Thread::Mutex
2.4.0	Thread::Queue
2.4.0	Thread::SizedQueue
2.4.0	ThreadError
2.4.0	ThreadGroup
2.4.0	Time
2.4.0	TracePoint
2.4.0	TrueClass
2.4.0	TypeError
2.4.0	UnboundMethod
2.4.0	UncaughtThrowError
2.4.0	Warning
2.4.0	ZeroDivisionError
2.4.0	fatal
2.4.0	main
2.5.0	ARGF
2.5.0	ARGF.class
2.5.0	ArgumentError
2.5.0	Array
2.5.0	BasicObject
2.5.0	Bignum
2.5.0	Binding
2.5.0	Class
2.5.0	ClosedQueueError
2.5.0	Comparable
2.5.0	Complex
2.5.0	ConditionVariable
2.5.0	Data
2.5.0	Dir
2.5.0	ENV
2.5.0	EOFError
2.5.0	Encoding
2.5.0	Encoding::CompatibilityError
2.5.0	Encoding::Converter
2.5.0	Encoding::ConverterNotFoundError
2.5.0	Encoding::InvalidByteSequenceError
2.5.0	Encoding::UndefinedConversionError
2.5.0	EncodingError
2.5.0	Enumerable
2.5.0	Enumerator
2.5.0	Enumerator::Lazy
2.5.0	Enumerator::Yielder
2.5.0	Errno
2.5.0	Errno::E2BIG
2.5.0	Errno::EACCES
2.5.0	Errno::EADDRINUSE
2.5.0	Errno::EADDRNOTAVAIL
2.5.0	Errno::EADV
2.5.0	Errno::EAFNOSUPPORT
2.5.0	Errno::EAGAIN
2.5.0	Errno::EALREADY
2.5.0	Errno::EAUTH
2.5.0	Errno::EBADE
2.5.0	Errno::EBADF
2.5.0	Errno::EBADFD
2.5.0	Errno::EBADMSG
2.5.0	Errno::EBADR
2.5.0	Errno::EBADRPC
2.5.0	Errno::EBADRQC
2.5.0	Errno::EBADSLT
2.5.0	Errno::EBFONT
2.5.0	Errno::EBUSY
2.5.0	Errno::ECANCELED
